,stock_avg,stock_std,stock_dis,covid_avg,covid_std,covid_dis,both_avg,both_std,both_dis,highest,max_score
ARCK,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,stock,-1.0
ARCW,0.7545454545454545,0.027532969297375205,0.545045045045045,0.6645240761478164,0.03971285702064106,0.5286624203821656,0.7409856996935649,0.012364298128353522,0.545045045045045,stock,0.7545454545454545
ARDX,0.8389513108614233,0.01935282499290459,0.4608501118568233,0.7457782754759239,0.04951028663190273,0.461864406779661,0.8299875156054931,0.024931607772224862,0.4608501118568233,stock,0.8389513108614233
ARII,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,stock,-1.0
ARIS,0.7761904761904762,0.1274198872405681,0.3870967741935484,0.7666666666666667,0.1247955168604485,0.5,0.8428571428571429,0.09110060223670947,0.3870967741935484,both,0.8428571428571429
ARKR,0.7765043695380774,0.05277166405710347,0.4899328859060403,0.7267861142217246,0.019214167591475043,0.4830508474576271,0.7966541822721599,0.052116891025448385,0.4899328859060403,both,0.7966541822721599
ARLP,0.8031460674157304,0.016610983022540517,0.5615212527964206,0.7458678611422173,0.03268907187226506,0.5423728813559322,0.8031710362047442,0.04070323118318144,0.5615212527964206,both,0.8031710362047442
ARNA,0.8477153558052434,0.03779143140620932,0.5592841163310962,0.7394624860022396,0.01321494861631816,0.5635593220338984,0.8453183520599252,0.06006714333255119,0.5592841163310962,stock,0.8477153558052434
AROW,0.7540324594257177,0.03308627412824881,0.5346756152125279,0.6633370660694289,0.049191249938491034,0.5254237288135594,0.7718352059925093,0.03646448649672022,0.5346756152125279,both,0.7718352059925093
ARRY,0.8193587416817907,0.040587136022522285,0.4131944444444444,0.7828981054787507,0.03496850195384308,0.4281150159744409,0.8018148820326679,0.04341215694410184,0.4131944444444444,stock,0.8193587416817907
ARTNA,0.8189263420724094,0.050771415488537835,0.5212527964205816,0.6884210526315789,0.06579633425428158,0.5233050847457628,0.7965043695380774,0.060413944461557643,0.5212527964205816,stock,0.8189263420724094
ASMB,0.7629213483146067,0.04755449916189493,0.4116331096196868,0.7627323628219485,0.039810309275810495,0.423728813559322,0.7493632958801497,0.03897895878459786,0.4116331096196868,stock,0.7629213483146067
ASML,0.8367790262172283,0.019940294390381797,0.6621923937360179,0.777625979843225,0.033559249758754815,0.6546610169491526,0.8455930087390762,0.015276818464128513,0.6621923937360179,both,0.8455930087390762
ASPS,0.8144069912609238,0.044703588786104774,0.4966442953020134,0.754333706606943,0.03546523304250569,0.4830508474576271,0.8233208489388264,0.04080250039623463,0.4966442953020134,both,0.8233208489388264
ASRV,0.8007740324594257,0.030320006704698026,0.5145413870246085,0.7053527435610303,0.0386573698441282,0.5021186440677966,0.8029712858926341,0.032999860929984914,0.5145413870246085,both,0.8029712858926341
ASTC,0.8164294631710363,0.04623924458638307,0.41834451901565994,0.7477715565509518,0.03581862760644394,0.4194915254237288,0.8298626716604245,0.037501292447658395,0.41834451901565994,both,0.8298626716604245
ASTE,0.7873158551810236,0.0355920081342907,0.5279642058165548,0.7604031354983203,0.0393555832568953,0.5317796610169492,0.787390761548065,0.02616438405293346,0.5279642058165548,both,0.787390761548065
ASTI,0.8047940074906368,0.05140476385321945,0.4013452914798206,0.741478163493841,0.041719757202039215,0.3940677966101695,0.8116104868913858,0.045895052230832636,0.4013452914798206,both,0.8116104868913858
ASUR,0.7853433208489388,0.04729022723247918,0.4966442953020134,0.7076819708846583,0.03276692952565792,0.4915254237288136,0.7762796504369538,0.014225856610352956,0.4966442953020134,stock,0.7853433208489388
ASYS,0.8142322097378276,0.038308909219709184,0.5257270693512305,0.7584098544232922,0.03686069164284255,0.5338983050847458,0.8409737827715356,0.04212112599032176,0.5257270693512305,both,0.8409737827715356
